(5, 2022.0)
(1, 2022.0)
(0, 2022.0)
(0, 2022.0)
(2, 2022.0)
(1, 2022.0)
(0, 2022.0)
(9, 2022.0)
(1, 2022.0)
(1, 2022.0)
(7, 2022.0)
(0, 2022.0)
(1, 2022.0)
(1, 2022.0)
(0, 2022.0)
(2, 2022.0)
(0, 2022.0)
(0, 2022.0)
(0, 2022.0)
(0, 2022.0)
(0, 2022.0)
(2, 2022.0)
(0, 2022.0)
(2, 2022.0)
(46, 2021.0)
(1, 2021.0)
(0, 2021.0)
(42, 2021.0)
(3, 2021.0)
(0, 2021.0)
(35, 2021.0)
(90, 2021.0)
(0, 2021.0)
(7, 2021.0)
(16, 2021.0)
(0, 2021.0)
(1, 2021.0)
(8, 2021.0)
(19, 2021.0)
(6, 2021.0)
(0, 2021.0)
(3, 2021.0)
(10, 2021.0)
(3, 2021.0)
(26, 2021.0)
(7, 2021.0)
(18, 2021.0)
(92, 2021.0)
(6, 2021.0)
(0, 2021.0)
(2, 2021.0)
(21, 2021.0)
(0, 2021.0)
(0, 2021.0)
(9, 2021.0)
(0, 2021.0)
(0, 2021.0)
(0, 2021.0)
(0, 2021.0)
(0, 2021.0)
(6, 2020.0)
(43, 2020.0)
(8, 2020.0)
(2, 2020.0)
(0, 2020.0)
(0, nan)
(0, nan)
(0, 2022.0)
